"Order ID",CustomerID,LocationID
45-381-3607,26-472-0085,413
02-732-6800,95-863-7435,414
50-475-9958,85-315-2081,416
92-873-3440,82-197-4890,420
41-640-4815,90-268-2856,421
45-153-3592,54-078-7771,426
80-984-7751,91-387-2469,428
31-014-4239,87-182-2023,430
71-274-0068,13-867-0430,432
40-081-7496,50-466-7631,434
54-413-3195,41-164-0757,436
64-427-6469,01-646-4719,438
89-266-9786,24-476-4314,441
32-732-9550,96-936-2893,443
47-940-7720,43-976-6171,445
84-923-5585,04-213-6891,447
11-776-8532,03-754-8064,449
40-708-8263,80-279-3555,451
19-798-0585,34-747-6973,455
85-956-0185,80-992-8483,456
49-275-9191,27-053-6056,457
62-507-3661,28-076-4615,458
50-030-7130,05-685-7660,459
19-530-8425,96-672-3509,460
50-696-6686,62-549-2752,461
65-919-0733,40-270-8030,462
71-925-2450,59-072-5051,463
52-523-5327,28-108-0435,464
30-087-5181,57-785-3314,465
91-855-3626,94-096-1282,466
62-086-4242,46-049-5828,467
11-645-0948,41-128-9654,468
38-068-6643,81-094-4880,469
73-375-8634,71-750-9970,470
96-458-9557,18-073-6715,471
55-209-0374,41-371-0653,472
16-946-9856,32-572-1979,473
05-971-9045,54-536-6254,474
06-075-0174,29-219-2253,475
67-748-7876,71-721-5004,476
97-246-5273,97-710-2761,477
02-715-2965,59-575-5435,478
82-505-2050,65-481-0473,479
84-039-6634,43-167-6563,480
91-659-9644,64-548-0720,481
21-164-7722,80-680-2541,483
36-898-0004,80-692-1577,484
95-007-7718,20-619-2889,486
03-955-4532,33-530-9357,487
58-753-8307,37-845-3065,488
47-612-6340,81-488-4385,489
97-905-7691,81-070-8211,491
26-929-8429,57-713-4376,493
92-660-8297,91-235-3553,495
37-675-7898,34-942-9341,497
93-892-9924,53-865-0514,499
77-779-8790,31-432-4517,500
95-666-2867,55-350-7166,503
24-934-3291,44-464-5517,505
36-505-9404,13-549-8164,507
87-796-6079,76-184-8198,509
40-278-4324,53-208-7209,511
24-314-4867,38-865-5715,513
85-196-6451,15-968-4354,515
67-413-6177,23-557-3971,516
65-262-1387,42-475-0558,518
69-817-7678,37-704-3505,520
17-253-1197,50-685-3169,525
14-606-3655,86-294-0566,527
99-664-1580,23-082-9045,529
22-130-4513,74-130-0054,530
06-605-4865,52-201-2191,532
42-303-1476,30-902-5761,533
16-921-7992,33-940-3140,534
24-678-5042,10-483-3261,536
36-928-2921,66-300-2343,538
15-090-5294,27-735-9532,539
21-844-2539,42-165-1972,542
41-328-2835,23-834-9533,543
41-441-3097,81-334-5691,544
43-461-0935,30-022-9413,545
37-273-5241,19-848-0069,549
32-377-0706,98-591-9409,550
74-776-4460,10-047-1960,551
42-250-4316,42-897-6329,554
87-530-1190,39-999-0021,560
79-518-4381,82-124-3942,562
14-648-5507,36-331-2831,565
74-980-5294,34-309-3114,567
17-264-8555,19-101-7328,569
81-881-8993,60-136-4870,571
86-053-9440,85-127-4717,572
58-300-9513,49-948-7915,574
58-115-0437,06-831-0706,576
33-390-5032,29-914-6794,586
30-724-0380,31-856-0244,587
01-733-5889,32-395-2589,589
80-349-3939,04-935-5157,592
54-162-7684,18-892-9010,593
53-563-4345,95-339-8822,594
38-969-7419,95-862-4662,595
03-555-7951,80-277-5556,596
23-427-8106,48-999-9247,598
21-627-1027,55-441-4945,600
31-106-2180,74-776-1637,602
66-188-6911,51-529-9908,604
82-410-4692,63-986-0563,606
76-867-4343,96-628-9343,609
32-483-3668,61-684-7316,612
92-392-7061,48-951-1953,615
61-618-8783,64-856-3763,617
47-068-1396,23-233-9582,619
18-359-3465,15-212-8866,621
33-044-7954,07-575-4456,623
19-189-3064,99-435-3448,625
36-478-2126,07-158-6611,627
97-233-2887,40-581-7231,630
24-351-9777,49-436-2903,631
00-618-9205,49-449-2339,632
72-325-3096,28-494-9464,634
14-316-4950,28-255-9636,636
66-525-3598,04-007-9403,638
66-056-8690,30-134-4141,641
66-501-9308,43-303-6151,644
97-946-2509,74-339-8181,650
40-864-0766,34-231-0656,652
25-177-6985,68-194-7215,654
11-146-3342,82-442-4503,656
80-727-2984,65-959-0100,657
24-139-0192,06-870-3808,659
32-698-1958,79-834-1150,660
66-068-8313,91-484-8549,661
02-311-4674,58-358-2956,673
85-569-0097,40-946-4285,675
33-294-7116,22-719-1060,677
54-366-6861,72-055-7985,679
63-761-3686,65-353-0657,683
65-351-6434,90-876-6799,685
36-917-2834,73-873-4827,687
86-114-9232,80-927-5246,689
67-709-5581,77-111-2020,691
80-076-4032,10-341-4047,693
56-271-4185,83-800-4789,695
43-052-9931,89-896-4591,697
15-663-0481,21-282-1343,699
23-582-1221,04-699-2162,701
61-057-1975,72-013-3529,703
87-599-0366,09-688-8521,705
85-795-3011,08-390-4691,706
08-270-7581,56-479-7571,707
05-410-4163,75-558-6855,708
82-639-1298,09-710-7305,709
81-875-5053,81-678-3234,710
69-780-6998,83-988-2186,711
45-989-0711,66-386-4902,712
10-052-8149,37-285-0504,713
87-988-3093,07-111-7669,714
04-812-8753,84-136-7752,715
56-331-9919,72-417-9175,717
35-371-2486,79-082-9805,719
24-714-2660,24-545-1124,721
00-465-7031,84-300-6499,723
01-975-7149,93-913-0650,725
92-747-8084,91-251-5721,727
81-819-6997,04-960-9928,729
48-370-5933,35-042-6593,731
87-939-7467,45-879-0850,733
20-205-9814,78-492-1244,735
37-563-3518,87-172-1004,737
35-988-0040,55-516-2272,739
60-197-5739,79-227-9821,740
36-383-1600,87-811-2475,741
61-096-3317,97-003-2495,743
30-867-3284,26-631-4044,745
29-601-2712,07-925-9556,747
28-387-3547,18-296-6063,749
33-596-6321,26-237-6257,751
48-873-2607,77-064-4656,752
46-671-2432,29-631-4932,753
67-067-9693,04-268-9065,754
94-148-7497,06-545-4037,756
90-921-1904,82-278-5664,758
87-546-5058,19-112-3031,761
25-522-2006,58-749-9630,763
69-765-1585,60-238-7059,766
17-146-9681,03-575-7094,767
76-063-7709,83-465-8495,768
39-647-4894,97-122-0077,770
84-561-9421,44-106-8726,772
08-152-8962,75-652-8475,774
83-499-1350,66-683-1761,777
39-613-0627,18-238-2784,780
56-545-1829,14-427-0652,782
42-906-2475,96-883-5571,784
90-989-2851,59-450-2625,786
17-851-5705,17-237-9919,788
20-698-8725,89-302-9477,792
62-918-2454,30-395-2269,794
09-019-6593,60-742-1416,797
73-876-5941,42-286-4150,800
05-825-9260,36-854-2570,803
55-263-8669,00-988-1489,806
75-655-7346,80-467-4735,810
23-760-0421,04-049-1006,813
02-938-1657,25-492-4931,817
00-669-6040,38-206-8901,820
58-064-3049,93-710-1150,824
30-969-9125,79-752-9044,828
89-262-2574,94-829-5714,835
56-933-2115,17-162-2135,839
14-210-2413,08-581-0238,843
51-322-7429,51-824-3545,847
57-755-0191,03-133-1843,852
49-841-5624,52-259-8758,856
58-287-7773,22-744-2112,861
91-284-4644,54-926-6336,865
49-366-5985,38-254-0934,869
40-107-4974,72-486-1808,873
46-301-6761,40-931-4451,877
02-266-1313,81-286-3465,882
60-270-8291,42-037-9687,885
68-226-7897,09-427-8083,888
69-624-5454,73-000-6730,891
90-389-3298,24-902-5422,894
84-017-7714,38-777-7517,897
36-779-8330,45-670-3073,900
89-464-8624,22-817-6388,904
14-224-3137,30-882-6768,908
30-148-2955,80-373-3482,911
65-301-1388,19-175-1000,914
55-734-7101,27-350-6986,918
92-838-7961,44-929-7305,922
46-715-1183,41-635-6237,926
64-569-9390,00-381-6823,928
92-282-7155,59-261-5057,930
31-576-8678,13-132-4970,933
86-581-4964,78-150-8068,937
56-840-9304,26-834-8571,939
52-071-2704,80-644-1720,941
80-215-3898,66-365-0560,944
44-357-1100,73-849-7161,947
22-904-5860,96-606-2380,950
07-113-3748,82-632-3278,954
24-998-9967,88-786-4775,956
80-923-1183,27-255-5518,961
10-390-3471,55-534-3489,965
28-608-5137,91-467-3717,969
12-837-0577,72-701-8397,972
25-485-3794,93-083-1812,976
78-407-9810,89-643-5055,978
57-417-7291,60-477-3944,981
27-077-0389,91-616-5387,984
31-607-0351,62-404-0979,987
15-667-9235,30-459-4522,991
76-705-8000,73-981-1213,994
97-507-9861,86-200-6226,997
53-430-9568,12-210-8916,1001
98-889-5403,09-129-7277,1004
12-128-2576,17-656-8981,1006
03-825-5219,36-854-2948,1008
78-806-0853,83-486-4557,1010
39-843-1059,71-234-5179,1013
70-424-5723,81-515-1278,1017
34-629-9123,53-839-6279,1019
52-984-2592,49-536-9801,1021
01-423-8434,84-031-0794,1024
31-340-1373,07-457-0443,1026
43-009-8040,50-716-5754,1029
84-854-1349,83-854-5062,1032
46-969-1933,31-441-5077,1037
86-161-8508,30-668-7438,1038
69-607-3610,37-013-0292,1039
51-955-2727,91-982-8246,1043
40-192-8164,73-965-2661,1046
53-585-4586,65-465-1137,1048
56-076-6137,46-957-2549,1050
06-457-9925,80-328-3018,1052
51-007-0849,19-745-7544,1056
64-446-6092,21-950-4765,1060
62-768-3976,37-402-2949,1064
45-594-5624,24-909-6177,1068
46-892-9399,58-570-3984,1072
74-302-4817,65-987-4463,1075
07-116-3515,21-903-1493,1089
04-743-8019,80-273-1248,1092
09-896-5300,10-502-1445,1111
36-816-5383,98-956-4430,1114
76-380-8355,58-165-3429,1117
19-953-6477,99-033-8011,1122
61-841-5883,44-048-2898,1126
83-924-4913,92-325-4771,1130
36-480-1277,16-968-9858,1134
76-176-1093,96-909-7950,1139
63-204-3800,75-905-7326,1142
13-018-1111,40-571-6226,1146
77-561-4347,10-921-5699,1152
43-238-0006,37-372-9415,1155
59-380-4206,14-852-2100,1165
21-039-2999,82-288-9392,1168
28-882-5933,56-326-1556,1171
65-080-5283,85-368-5194,1175
74-564-7314,09-888-3706,1179
45-033-9684,22-453-6603,1182
76-855-7164,59-998-9285,1186
28-703-1952,31-307-2307,1189
29-773-5797,73-427-9774,1195
19-768-2646,41-082-7417,1198
08-659-6030,68-700-9823,1201
96-993-3962,03-051-7819,1204
83-220-9837,57-301-6790,1208
31-121-8822,94-865-3366,1211
65-311-3002,00-090-3491,1215
50-817-8023,77-591-2181,1219
11-397-2150,99-109-2353,1234
07-322-4153,73-175-9496,1237
84-724-9712,90-491-1239,1240
75-362-1645,63-604-3193,1243
76-627-0236,02-974-0997,1246
40-168-4233,84-403-5215,1248
25-850-5723,75-436-9725,1251
85-463-0651,10-972-8681,1255
64-141-5718,11-127-1413,1259
35-427-7418,38-352-8049,1261
12-648-4718,57-611-6010,1265
37-765-3279,73-948-0480,1281
91-332-6187,59-715-3288,1285
25-093-8535,68-082-3942,1289
59-493-4419,43-748-1342,1297
56-307-1423,23-541-2030,1300
06-887-6332,52-934-7220,1304
11-835-2932,00-435-7006,1308
01-981-5069,85-779-8174,1312
39-547-3173,63-906-6480,1317
50-185-4137,73-712-9768,1321
89-513-4206,70-480-2781,1325
53-974-4637,94-235-1902,1332
53-763-8296,13-641-1831,1336
82-589-4385,71-561-5133,1340
79-638-3210,92-135-9201,1344
93-057-9662,09-339-5822,1348
45-742-2253,90-275-2874,1352
13-555-4988,37-705-9466,1356
56-195-4013,96-259-0479,1360
55-443-2920,75-937-6004,1364
49-429-0115,91-321-8895,1368
89-997-5952,80-325-0206,1372
98-148-9592,90-508-0061,1375
89-865-3770,29-310-6052,1379
00-350-1396,39-459-6791,1383
91-121-2326,85-700-6393,1390
90-878-2657,03-215-3959,1393
67-961-1567,00-689-5519,1395
80-461-9387,64-198-0112,1424
38-478-1265,80-658-1730,1427
42-829-4772,35-344-7124,1430
84-681-6641,35-109-7817,1434
68-473-3919,13-027-0249,1438
07-634-6294,58-341-8825,1442
73-455-3435,57-489-1320,1446
17-396-0834,99-534-0752,1449
13-235-5773,46-708-9429,1454
22-501-9215,55-267-3235,1457
53-401-6179,30-073-5505,1467
06-934-9396,14-968-9727,1471
29-600-8355,02-063-5381,1474
65-966-4872,97-687-5761,1478
31-593-0632,90-627-6303,1481
89-100-6055,47-900-5071,1485
31-087-9491,32-475-1071,1489
88-367-5894,97-708-6756,1493
97-219-4069,32-836-5069,1496
33-755-4654,33-715-4955,1500
98-391-7796,13-989-5109,1503
13-469-9343,61-819-5221,1506
86-275-9654,14-998-1300,1512
30-791-3047,76-877-1926,1515
13-673-8989,62-870-7138,1519
01-855-8188,68-435-7756,1523
28-341-5469,06-346-0589,1525
31-221-4991,45-770-5550,1533
22-872-7952,57-734-9941,1536
12-346-4013,16-233-7577,1539
89-285-0567,33-155-2546,1541
65-170-4476,72-484-4060,1544
33-207-9048,01-882-3064,1547
72-099-2457,44-352-4880,1549
08-483-5677,29-581-4956,1552
79-268-0334,91-062-1559,1557
90-006-4375,60-056-7305,1560
04-904-4552,93-077-9628,1563
21-104-5976,27-928-3810,1566
31-073-7194,59-029-6148,1569
88-813-0409,88-633-8492,1572
91-163-7915,16-061-3868,1575
58-419-3322,76-663-5204,1578
35-795-9456,53-638-1872,1581
60-081-1759,81-155-1642,1584
35-907-6473,09-463-4222,1587
47-441-1628,46-863-0685,1590
58-376-5889,26-673-1238,1592
26-437-6628,46-036-3035,1595
77-827-0603,78-169-2461,1607
54-555-7832,73-374-8667,1611
30-082-2867,91-807-1653,1613
67-455-5976,61-361-4915,1616
34-970-4387,91-253-6389,1618
75-883-4614,26-608-5179,1619
71-373-6387,40-831-4524,1622
31-807-7846,78-925-5718,1624
14-376-2485,33-532-7457,1626
58-251-6487,37-472-2855,1628
60-913-9847,15-796-7574,1630
84-951-9107,20-514-8420,1632
68-012-9190,14-149-6520,1634
73-985-2542,68-514-7375,1636
34-415-8074,76-056-5131,1637
18-252-1922,67-683-3934,1058
92-795-7087,85-427-4404,1062
78-352-3174,97-050-8120,1066
13-912-7109,06-994-0572,1070
03-893-8767,27-609-7148,1073
37-082-5374,35-231-9391,1076
33-541-8718,38-821-9223,1079
22-437-6211,85-902-1541,1082
33-583-4747,68-632-2108,1085
71-485-0830,58-972-0413,1087
82-422-7097,60-024-5912,1088
72-207-0940,35-838-2312,1091
11-741-2205,38-921-3385,1094
69-218-2694,70-887-8634,1097
67-816-5527,72-151-8614,1100
29-353-4988,80-202-1241,1103
27-991-7078,43-930-4762,1107
15-260-9895,62-555-9031,1110
87-409-2090,61-290-1464,1113
07-244-2129,76-263-1020,1116
85-912-4773,13-838-5377,1120
69-817-5553,08-962-4575,1124
96-173-6690,54-610-9376,1128
60-078-2571,61-679-9578,1132
52-104-3482,65-854-0852,1136
22-697-0930,44-527-5077,1140
75-463-0491,45-196-5583,1144
45-519-3808,97-034-6516,1148
08-660-0159,07-795-8092,1151
94-211-8782,91-067-3717,1154
56-184-4508,00-806-0662,1158
49-337-9727,85-983-2290,1161
49-934-7149,58-629-4175,1164
39-201-1204,79-307-3578,1167
29-546-8618,87-579-7924,1170
95-337-7409,33-772-5377,1173
76-769-5168,28-146-1975,1177
04-546-8049,71-674-3925,1181
90-317-7928,42-982-8925,1185
67-172-7841,30-049-5208,1188
46-686-0158,97-474-3634,1191
97-004-1775,84-107-5872,1193
87-763-3059,28-301-5131,1196
41-622-4465,18-208-4971,1199
65-907-3127,05-230-9436,1202
52-348-6923,78-456-9963,1205
61-533-3161,34-306-8680,1209
24-332-5305,59-084-7992,1213
32-923-9697,26-229-0678,1217
63-555-6345,98-945-3693,1221
65-249-5260,63-572-7482,1224
00-008-3271,50-245-9029,1227
31-404-5047,02-565-4368,1230
78-040-2505,17-062-2228,1232
74-603-8937,28-599-7053,1235
98-293-6058,59-164-4769,1250
99-207-8914,90-805-1347,1254
13-698-5271,67-121-1555,1258
27-295-8802,01-010-4453,1260
90-320-2065,37-935-3233,1264
51-959-4742,93-638-4651,1267
77-904-4749,32-058-7312,1269
78-214-6816,26-401-4662,1272
19-560-5489,99-288-3999,1275
41-179-7445,18-878-4452,1278
49-368-5121,06-566-4150,1282
12-718-1501,44-371-9315,1286
99-748-0471,16-794-2589,1290
84-864-3249,75-496-8007,1293
94-106-4253,80-565-2790,1296
03-464-8128,66-302-7863,1299
46-031-2472,23-068-9989,1303
84-041-9180,67-529-6495,1307
45-780-6744,94-518-3950,1311
75-714-6097,51-263-4679,1319
76-913-8795,58-684-1818,1323
08-855-8354,30-273-7602,1327
99-860-3106,61-440-3934,1330
09-058-1844,15-509-1414,1334
77-889-7684,05-507-9751,1338
32-783-7159,80-343-1997,1342
74-339-3540,04-641-1747,1346
17-708-5350,98-778-3557,1355
03-132-2890,44-057-4911,1359
47-198-9429,21-735-6636,1363
05-982-4967,91-165-1485,1367
33-894-6676,94-324-2649,1371
33-667-2660,19-662-9886,1376
43-134-2893,79-230-2093,1380
74-346-3086,86-735-3061,1384
22-401-7510,95-153-0059,1387
97-662-2177,91-536-3437,1399
28-019-1318,83-279-6709,1402
28-960-2783,55-844-1489,1405
08-309-3649,90-874-3974,1409
04-003-4647,57-924-8318,1415
17-529-1692,41-401-4494,1418
26-281-8125,45-809-5759,1421
55-676-1998,59-553-0874,1433
66-610-1519,63-816-5027,1437
50-818-0337,74-822-1028,1441
04-911-6551,72-364-9120,1444
24-502-2774,65-949-4674,1451
32-208-6721,14-623-7622,1452
72-727-1317,72-045-4857,1455
01-715-3869,85-164-1355,1458
51-349-8226,67-170-9130,1461
52-905-6091,88-616-2949,1464
61-185-3517,52-456-8474,1466
71-409-7516,51-673-6515,1469
29-587-2527,51-918-5148,1477
92-521-6256,71-435-6306,1483
54-815-3308,22-129-8597,1487
23-898-9055,70-288-8972,1491
64-918-4744,32-854-1763,1497
10-370-7784,01-169-3967,1501
30-418-5129,86-857-1829,1504
75-421-5444,84-742-3186,1507
27-600-6800,64-729-1878,1509
81-940-9983,44-383-3466,1516
38-994-1709,71-703-5222,1520
83-217-3894,18-607-5868,1693
18-136-6969,09-799-7986,1696
09-440-5820,98-044-8929,1699
33-930-0109,13-473-0498,1702
22-561-9916,75-903-8085,1705
19-156-3010,88-753-2311,1708
51-247-0503,29-317-1692,1711
07-808-6932,34-874-3361,1714
25-912-8989,65-570-0362,1717
71-197-3844,08-227-7061,1720
38-624-7763,24-717-8311,1723
96-813-6384,60-022-9187,1726
98-920-8331,15-794-0367,1728
53-068-3680,89-492-9791,1730
70-349-8770,94-757-1930,1734
19-522-8580,48-588-2099,1737
52-152-3371,83-012-9386,1741
76-201-5085,69-118-4914,1744
50-048-3933,74-526-8799,1747
10-120-0016,45-612-9855,1750
03-297-4257,46-176-6402,1752
40-486-8511,79-477-1193,1756
04-976-7880,18-234-4252,1759
29-728-2837,99-380-1965,1762
11-769-7584,50-079-2328,1765
37-255-6435,77-348-8809,1768
71-140-6745,50-340-3351,1771
11-463-8439,76-937-0622,1773
12-306-6646,08-294-3158,1775
11-446-2659,83-395-8326,1777
11-700-3520,39-327-8322,1779
85-580-7392,67-611-0715,1781
93-409-8648,26-438-8798,1783
53-504-3875,36-618-6589,1789
11-648-9765,84-440-9751,1791
02-569-3156,51-678-5620,1793
13-189-4080,75-673-9361,1795
59-023-1187,63-547-7404,1797
18-944-2420,57-497-0939,1799
07-275-2696,64-337-3586,1809
69-562-1762,37-335-7316,1811
68-365-1512,04-810-9943,1813
92-809-9028,04-732-9888,1815
77-206-4888,73-312-7210,1817
25-771-0744,71-907-8875,1818
67-382-6166,31-388-0154,1819
10-814-8054,61-104-0525,1821
97-710-0241,13-617-0573,1823
89-306-1133,80-987-8100,1825
78-692-7008,60-508-6117,1827
25-433-9492,64-943-2705,1829
61-753-0334,76-207-5652,1831
44-087-0146,57-651-6974,1833
40-429-8594,18-790-4326,1835
18-237-6374,82-126-8371,1836
15-307-8168,09-488-5773,1838
37-103-3005,07-589-4558,1839
76-763-0657,42-806-9893,1841
66-392-1377,63-536-7273,1843
94-670-7121,62-857-0603,1844
91-242-5776,78-012-8423,1845
23-082-1065,63-919-4250,1847
71-440-8512,71-615-2472,1849
00-451-8857,11-253-6502,1851
98-115-7191,34-259-4548,1853
43-566-9850,39-359-4391,1855
06-416-0671,81-541-0260,1857
10-621-7662,09-732-9826,1859
51-062-8739,52-341-6099,1861
91-006-3876,77-254-9655,1863
81-653-6035,69-923-8256,1865
22-572-6325,20-317-3721,1867
84-707-3314,66-441-5150,1870
63-500-9286,28-196-8983,1873
96-491-1316,84-776-0112,1875
77-527-7922,98-090-3894,1877
53-494-9541,01-864-9695,1880
26-231-8897,75-904-5534,1883
60-725-6733,11-447-6901,1886
97-995-3154,04-162-3406,1889
25-339-5566,32-426-3513,1892
35-587-5940,67-522-8690,1894
53-433-8071,16-649-4523,1897
59-613-6838,64-444-2153,1900
02-699-8406,09-563-6732,1902
80-258-5757,49-298-2216,1905
15-297-7741,92-486-6132,1908
81-109-8738,12-123-6838,1916
80-784-2924,77-493-2198,1918
12-371-9369,61-286-3086,1920
87-976-0252,12-472-1799,1922
86-725-2449,64-810-4341,1924
65-451-1818,26-402-5585,1925
24-339-0545,58-027-4960,1926
62-591-7981,45-876-6548,1927
15-197-3569,89-460-3944,1928
55-619-8849,15-547-7156,1929
06-705-6026,77-585-5912,1930
08-316-6754,21-667-2874,1931
55-932-3347,01-905-4730,1932
32-049-4417,98-252-9656,1933
80-890-3871,06-514-5687,1934
44-701-3012,63-367-4362,1935
78-803-3890,32-514-4207,1936
08-940-9111,95-643-4919,1937
41-597-5931,22-174-9688,1938
85-961-5775,13-517-7084,1939
81-898-7131,29-300-1910,1940
93-083-3241,53-132-9646,1941
90-478-9446,82-587-1933,1942
34-631-7695,71-993-6020,1943
68-844-1159,98-558-7897,1944
27-774-9457,53-761-3433,1945
87-292-9640,57-007-8529,1946
20-140-3398,72-650-0634,1947
31-762-1168,84-581-2271,1948
65-386-4145,56-917-2112,1949
09-923-6077,56-311-7903,1950
87-435-5817,30-481-3036,1951
95-524-7993,54-947-0130,1952
88-109-5070,12-180-4369,1953
46-796-5628,29-590-2171,1954
92-555-9940,20-380-7591,1955
43-718-3224,58-762-4502,1956
95-587-8796,88-064-9725,1957
84-976-0893,91-647-4130,1958
85-313-3288,50-213-8609,1959
82-287-7415,39-738-3678,1960
72-823-6963,98-374-2865,1961
82-090-4450,01-560-0809,1962
79-555-6824,70-750-9176,1963
33-177-2796,82-014-8133,1964
13-435-8115,87-320-3281,1990
92-833-3271,94-479-0084,1997
37-474-6061,24-176-7246,1998
96-257-8035,64-206-9106,1999
61-097-0206,69-254-9529,2000
58-326-4792,49-045-3798,2001
93-396-2857,08-816-0158,2006
48-335-5237,39-392-8970,2008
74-034-2507,36-821-2511,2010
80-768-1365,64-494-1301,2011
00-283-3544,07-369-4272,2013
68-323-6449,49-237-7569,2015
30-124-4774,84-872-5897,2017
61-509-9344,23-245-6549,2019
66-276-1471,01-889-1994,2021
29-595-2468,85-126-7032,2023
35-174-3155,04-729-3719,2025
25-621-0618,79-553-1254,2027
82-799-6775,40-116-0451,2029
83-584-6805,43-831-6225,2032
31-405-1090,80-827-8013,2034
47-102-5062,20-741-4330,2036
53-541-9522,89-981-5015,2040
77-180-0305,03-684-7057,2042
43-109-7017,51-811-2023,2044
21-743-3530,98-463-7157,2046
28-279-3419,15-541-9267,2049
35-460-4013,60-341-1613,2051
47-084-5361,94-189-0780,2053
30-601-0133,25-816-5806,2055
70-350-8506,60-243-1925,2057
77-325-6969,99-181-8100,2058
35-067-3364,57-653-7765,2060
98-646-1456,00-896-7289,2062
70-821-6798,60-337-9209,1207
51-960-7680,89-961-8506,1212
45-436-6764,79-104-5654,1216
69-254-6693,75-667-5377,1220
49-795-0099,83-007-6408,1223
52-708-9153,91-757-8892,1226
05-378-2914,08-417-0042,1229
09-522-5385,83-660-8060,1238
01-754-7255,97-850-3306,1241
53-851-0542,43-225-1028,1244
46-773-9492,84-559-2630,1247
85-559-9663,03-883-9835,1249
66-576-7484,45-619-6096,1253
88-729-8334,71-766-2433,1257
44-877-6595,95-556-4695,1262
32-596-3017,46-633-0361,1263
90-716-3855,92-904-9582,1266
84-632-0013,67-841-9713,1268
02-211-2785,68-296-9308,1270
35-884-9148,27-342-8219,1271
12-605-1676,12-982-1679,1274
